,fit num,MSE,R2,unc. Tc,lambda,data set,par0,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38,par39,par40,par41,par42,par43,par44,par45,par46,par47,par48,par49,par50,par51,par52,par53,par54,par55,par56,par57,par58,par59,par60,par61,par62,par63,par64,par65,par66,par67,par68,par69,par70,par71,par72,par73,par74,par75,par76,par77,par78,par79,par80,par81
554,184,0.00888320245318132,0.7372695377852326,17.436387354040132,8e-06,eval,0.18608272359486466,-0.0195381620814058,0.11108908983027124,-0.12090407405596014,-0.06222920828666918,0.08603053123899596,-0.0633543013653913,0.006848492162661042,0.06164940168688712,0.0,-0.049360180077352094,-0.0007358181226337289,0.0019215426177034904,-0.0,-0.004414215577184593,0.019210706977793954,-0.14145618817918804,0.09074150720440857,0.11075650303698306,0.02633519222226312,-0.09349789896232906,-0.037219198939226775,-0.0169318535538908,0.41028879119158573,-0.01918338757959362,-0.43716896195302596,0.07048438911354603,0.09028081362624421,0.06921029616045618,-0.01655501054140788,-0.06438354106099106,-0.02197253730612719,-0.07061036254487603,-0.008484026092954216,0.023023943500155693,0.05160166675370938,0.029317122743901594,-0.029809837116252517,-0.03272399266244339,0.0024470582153246307,0.050199207697798676,-0.011184094904674927,-0.011933671158935878,0.09212849512502906,0.023960912942048485,-0.09852249809164405,0.01042310308827181,-0.0367022715599235,-0.12355793867867934,-0.025355340666133347,0.15209030907078147,-0.06139687613632383,0.08583365443205138,-0.11996776800783403,-0.0696768221282142,0.09220786693534051,-0.035758988797443506,0.04980603566602921,-0.04688266390966616,0.030768060328845305,-0.00742814700070378,0.01963942366788647,-0.011990071073366105,0.1296973320982755,-0.01186012862816431,-0.07114366500026091,0.016668808651256833,0.0037269911126666462,-0.09128984564083512,-0.05188331865234416,0.09643769391994846,0.002279757740209566,0.0,0.01484352777099177,0.027477159553494026,-0.04575418046257698,0.1309334005993839,-0.14360030352464595,0.030062834694379623,0.0005558310494148376,0.005784729878346314,-0.049386342811693226
555,185,0.008996178168631961,0.7381406353497459,17.546914196559715,8e-06,train,0.1863961166330415,-0.03300377779208796,0.12091422535010075,-0.1357893867144499,-0.07312112192219204,0.10340783448059865,-0.07144044900231333,0.012400183316966575,0.05509288666777922,0.003287528880088878,-0.044460432655822855,-0.0017928143974941684,0.0,0.0,-0.0010104294278933483,0.0177424719397666,-0.16369605936286574,0.08706328784720609,0.12065035425181483,0.02648297496509962,-0.10193196137844458,-0.03683271952377909,-0.010923170538190257,0.4210538000272187,-0.029414535336950792,-0.44241248780457776,0.10375435517092275,0.09118978953872868,0.0769049534695748,-0.01941440066750131,-0.06986614855768176,-0.022129145223678752,-0.07850189921136591,0.0,0.03330313633058084,0.039631150728353645,0.029143137472915474,-0.03119825598397033,-0.03387686599127553,-6.159686380412405e-05,0.05261894248853008,-0.010783211758713876,-0.01184679968842469,0.09148767917587045,0.02284584653786906,-0.09704529163801444,0.011505657712989,-0.03585185664256534,-0.11742829873463279,-0.025518605881540066,0.14607629003848302,-0.059291309794636315,0.09015016308132152,-0.12089902168059967,-0.07323668232360327,0.09305105329445708,-0.03755257850378824,0.05059365938816874,-0.047538902686096576,0.03259501198847322,-0.012515355226155288,0.022719541208910836,-0.015792143318090663,0.12428920284703855,-0.009262175048622241,-0.06599335621831658,0.018868981659918266,0.0027184502540722527,-0.06825682013683189,-0.051643351646817715,0.08557453115860086,0.000691596401998939,-0.025890585295472956,0.04881219176682069,0.056381250673313996,-0.0813669412649042,0.13766439687448984,-0.15142091499362081,0.033031497251860414,-0.0007420660285410212,0.00748270464195991,-0.052693742495430795
556,185,0.00920956312583809,0.7310350336806384,17.75379672018942,8e-06,test,0.1863961166330415,-0.03300377779208796,0.12091422535010075,-0.1357893867144499,-0.07312112192219204,0.10340783448059865,-0.07144044900231333,0.012400183316966575,0.05509288666777922,0.003287528880088878,-0.044460432655822855,-0.0017928143974941684,0.0,0.0,-0.0010104294278933483,0.0177424719397666,-0.16369605936286574,0.08706328784720609,0.12065035425181483,0.02648297496509962,-0.10193196137844458,-0.03683271952377909,-0.010923170538190257,0.4210538000272187,-0.029414535336950792,-0.44241248780457776,0.10375435517092275,0.09118978953872868,0.0769049534695748,-0.01941440066750131,-0.06986614855768176,-0.022129145223678752,-0.07850189921136591,0.0,0.03330313633058084,0.039631150728353645,0.029143137472915474,-0.03119825598397033,-0.03387686599127553,-6.159686380412405e-05,0.05261894248853008,-0.010783211758713876,-0.01184679968842469,0.09148767917587045,0.02284584653786906,-0.09704529163801444,0.011505657712989,-0.03585185664256534,-0.11742829873463279,-0.025518605881540066,0.14607629003848302,-0.059291309794636315,0.09015016308132152,-0.12089902168059967,-0.07323668232360327,0.09305105329445708,-0.03755257850378824,0.05059365938816874,-0.047538902686096576,0.03259501198847322,-0.012515355226155288,0.022719541208910836,-0.015792143318090663,0.12428920284703855,-0.009262175048622241,-0.06599335621831658,0.018868981659918266,0.0027184502540722527,-0.06825682013683189,-0.051643351646817715,0.08557453115860086,0.000691596401998939,-0.025890585295472956,0.04881219176682069,0.056381250673313996,-0.0813669412649042,0.13766439687448984,-0.15142091499362081,0.033031497251860414,-0.0007420660285410212,0.00748270464195991,-0.052693742495430795
557,185,0.008893850920190807,0.7369545976863182,17.446834891851598,8e-06,eval,0.1863961166330415,-0.03300377779208796,0.12091422535010075,-0.1357893867144499,-0.07312112192219204,0.10340783448059865,-0.07144044900231333,0.012400183316966575,0.05509288666777922,0.003287528880088878,-0.044460432655822855,-0.0017928143974941684,0.0,0.0,-0.0010104294278933483,0.0177424719397666,-0.16369605936286574,0.08706328784720609,0.12065035425181483,0.02648297496509962,-0.10193196137844458,-0.03683271952377909,-0.010923170538190257,0.4210538000272187,-0.029414535336950792,-0.44241248780457776,0.10375435517092275,0.09118978953872868,0.0769049534695748,-0.01941440066750131,-0.06986614855768176,-0.022129145223678752,-0.07850189921136591,0.0,0.03330313633058084,0.039631150728353645,0.029143137472915474,-0.03119825598397033,-0.03387686599127553,-6.159686380412405e-05,0.05261894248853008,-0.010783211758713876,-0.01184679968842469,0.09148767917587045,0.02284584653786906,-0.09704529163801444,0.011505657712989,-0.03585185664256534,-0.11742829873463279,-0.025518605881540066,0.14607629003848302,-0.059291309794636315,0.09015016308132152,-0.12089902168059967,-0.07323668232360327,0.09305105329445708,-0.03755257850378824,0.05059365938816874,-0.047538902686096576,0.03259501198847322,-0.012515355226155288,0.022719541208910836,-0.015792143318090663,0.12428920284703855,-0.009262175048622241,-0.06599335621831658,0.018868981659918266,0.0027184502540722527,-0.06825682013683189,-0.051643351646817715,0.08557453115860086,0.000691596401998939,-0.025890585295472956,0.04881219176682069,0.056381250673313996,-0.0813669412649042,0.13766439687448984,-0.15142091499362081,0.033031497251860414,-0.0007420660285410212,0.00748270464195991,-0.052693742495430795
558,186,0.06844511079824411,-1.0038001555159894,48.39973054749277,1,train,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
559,186,0.06993115890062332,-1.033911263179831,48.92232530628356,1,test,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
560,186,0.07032592990998866,-1.0106333527494078,49.060217602140355,1,eval,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
561,187,0.06926798644871958,-1.0162418509350633,48.68980217876663,1,train,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
562,187,0.0666403011855949,-0.9843917034256506,47.75734821027007,1,test,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
563,187,0.07032592990998866,-1.0106333527494078,49.060217602140355,1,eval,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
564,188,0.03661782471044405,-0.07202402032385002,35.40120126090282,0.1,train,0.0851952902566353,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.03241952918546737,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
565,188,0.03723861853964209,-0.08306578732188341,35.700024082894544,0.1,test,0.0851952902566353,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.03241952918546737,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
566,188,0.03780167052603627,-0.08075783209085508,35.96890565132044,0.1,eval,0.0851952902566353,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.03241952918546737,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
567,189,0.0364091715657941,-0.05979254244925358,35.300196838534816,0.1,train,0.08666677269242869,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.03410918307574159,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
568,189,0.03491408285050205,-0.03965941192697442,34.567824426168805,0.1,test,0.08666677269242869,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.03410918307574159,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
569,189,0.03715311095511068,-0.06221537547184019,35.65901320057333,0.1,eval,0.08666677269242869,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.03410918307574159,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
570,190,0.013195193477003193,0.6136973052871313,21.251011664163997,0.01,train,0.17542709856524555,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.024170319639336513,0.012279885707199368,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015876851807043375,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.030364073444093555,-0.0,0.0,0.0,-0.0,-0.0,-0.0038493525282274977,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007654532892305832,-0.016692036870175564,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.006609488673854184,0.0,0.009278672920230534,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06121986802394193,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.020524698787551563
571,190,0.012979892122161005,0.6224866111594338,21.076925958995073,0.01,test,0.17542709856524555,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.024170319639336513,0.012279885707199368,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015876851807043375,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.030364073444093555,-0.0,0.0,0.0,-0.0,-0.0,-0.0038493525282274977,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007654532892305832,-0.016692036870175564,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.006609488673854184,0.0,0.009278672920230534,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06121986802394193,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.020524698787551563
572,190,0.013109396147892522,0.6251995648959978,21.181810195581054,0.01,eval,0.17542709856524555,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.024170319639336513,0.012279885707199368,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015876851807043375,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.030364073444093555,-0.0,0.0,0.0,-0.0,-0.0,-0.0038493525282274977,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007654532892305832,-0.016692036870175564,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.006609488673854184,0.0,0.009278672920230534,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06121986802394193,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.020524698787551563
573,191,0.01314749487998931,0.617304749696836,21.21256731910671,0.01,train,0.17608975114045874,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02356442546762109,0.011010843890272766,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003668582270612889,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.031135373679255958,-0.0,0.0,0.0,-0.0,-0.0,-0.0026656036755777373,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005656993897977217,-0.017968599557574128,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.006660342132119091,0.0,0.008628656426746257,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06279237510636045,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02138856194412368
574,191,0.013006510922619114,0.6126966429296448,21.098526875747492,0.01,test,0.17608975114045874,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02356442546762109,0.011010843890272766,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003668582270612889,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.031135373679255958,-0.0,0.0,0.0,-0.0,-0.0,-0.0026656036755777373,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005656993897977217,-0.017968599557574128,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.006660342132119091,0.0,0.008628656426746257,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06279237510636045,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02138856194412368
575,191,0.013061717313802729,0.626562712943437,21.14325601852511,0.01,eval,0.17608975114045874,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.02356442546762109,0.011010843890272766,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003668582270612889,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.031135373679255958,-0.0,0.0,0.0,-0.0,-0.0,-0.0026656036755777373,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005656993897977217,-0.017968599557574128,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.006660342132119091,0.0,0.008628656426746257,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.06279237510636045,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02138856194412368
576,192,0.010469511306084535,0.6934944200010442,18.929316534168454,0.001,train,0.1843871019035642,0.0,0.001483108722517114,0.0,0.0,0.0,-0.005991432622300044,0.031902378867566604,0.049673014234710586,-0.00021404979767735276,0.0,-0.018352068992589378,0.0,0.0,0.012748130378801936,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0111649497895965,-0.0018310475061901518,0.0,-0.0,0.004574134656150897,0.04321660587753812,-0.010422975181962384,-0.0,0.0,-0.009608370856324242,-0.0,-0.0,0.0,-0.0,-0.014631531319778466,-0.0,0.004754653838048447,-0.0,-0.013298532790234704,0.004632625854761867,0.0,0.0,-0.015998832945254036,-0.010579332375387166,-0.03803157119965373,-0.0011218854130720102,-0.012689564322906792,0.003479592665470442,-0.0011348517000451376,-0.0,0.0,-0.0,0.0,-0.0,0.025155134420866462,-0.0,0.0046119008704098045,-0.0,-0.015205261088800067,0.0,0.07732219310028042,-0.0,-0.0644636165851167,0.0,0.02242240760337596,0.0,-0.004143458217491473,0.0,0.016867490141071726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.00987716147464524,0.0,-0.029589729439357896
577,192,0.01027219344046483,0.701238614309062,18.750088546455157,0.001,test,0.1843871019035642,0.0,0.001483108722517114,0.0,0.0,0.0,-0.005991432622300044,0.031902378867566604,0.049673014234710586,-0.00021404979767735276,0.0,-0.018352068992589378,0.0,0.0,0.012748130378801936,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0111649497895965,-0.0018310475061901518,0.0,-0.0,0.004574134656150897,0.04321660587753812,-0.010422975181962384,-0.0,0.0,-0.009608370856324242,-0.0,-0.0,0.0,-0.0,-0.014631531319778466,-0.0,0.004754653838048447,-0.0,-0.013298532790234704,0.004632625854761867,0.0,0.0,-0.015998832945254036,-0.010579332375387166,-0.03803157119965373,-0.0011218854130720102,-0.012689564322906792,0.003479592665470442,-0.0011348517000451376,-0.0,0.0,-0.0,0.0,-0.0,0.025155134420866462,-0.0,0.0046119008704098045,-0.0,-0.015205261088800067,0.0,0.07732219310028042,-0.0,-0.0644636165851167,0.0,0.02242240760337596,0.0,-0.004143458217491473,0.0,0.016867490141071726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.00987716147464524,0.0,-0.029589729439357896
578,192,0.010382080742926793,0.7031740946847962,18.850111761649305,0.001,eval,0.1843871019035642,0.0,0.001483108722517114,0.0,0.0,0.0,-0.005991432622300044,0.031902378867566604,0.049673014234710586,-0.00021404979767735276,0.0,-0.018352068992589378,0.0,0.0,0.012748130378801936,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0111649497895965,-0.0018310475061901518,0.0,-0.0,0.004574134656150897,0.04321660587753812,-0.010422975181962384,-0.0,0.0,-0.009608370856324242,-0.0,-0.0,0.0,-0.0,-0.014631531319778466,-0.0,0.004754653838048447,-0.0,-0.013298532790234704,0.004632625854761867,0.0,0.0,-0.015998832945254036,-0.010579332375387166,-0.03803157119965373,-0.0011218854130720102,-0.012689564322906792,0.003479592665470442,-0.0011348517000451376,-0.0,0.0,-0.0,0.0,-0.0,0.025155134420866462,-0.0,0.0046119008704098045,-0.0,-0.015205261088800067,0.0,0.07732219310028042,-0.0,-0.0644636165851167,0.0,0.02242240760337596,0.0,-0.004143458217491473,0.0,0.016867490141071726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.00987716147464524,0.0,-0.029589729439357896
579,193,0.010461907313507456,0.6954764177862534,18.922441116430846,0.001,train,0.1852062091658034,0.0,0.0002597016788360983,0.0,0.0,0.0,-0.005741495950724346,0.035571652959578405,0.04884744913610185,-0.0,0.0,-0.016267507963042525,0.0,0.0,0.01310011473766818,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.012386549169430005,-0.0005995438121233366,0.0,-0.0,0.0,0.04277790108546631,-0.011809078371260964,-0.0,0.0,-0.00886671707953192,-0.0,-0.0,0.0,-0.0,-0.01629165545436725,-0.0,0.004865395164015611,-0.0,-0.014394313334632347,0.003722374674982903,0.0,0.0,-0.013524128041177825,-0.008332217641720503,-0.03914776577159916,-0.0,-0.015820128718991078,0.004558313297903253,-0.0005015820854880637,0.0,0.0,-0.0,0.0,-0.0,0.02342224315855145,-0.0007105848211040825,0.004091655395668726,-0.0,-0.01424542280745121,0.0,0.07315090501115305,-0.0,-0.06318870936050283,0.0,0.023766160639546213,-0.0,-0.0017598005388616662,-0.0,0.02028981089653113,-0.0,-0.0,-0.0,-0.0007193898319469185,-0.0,-0.0,0.0016585249415713315,0.010520604778085479,0.0,-0.031352401862371905
